ID,Fecha,Tipo_Planta,Especie,Dataset,Epoca,Loss_Train,Loss_Val,Accuracy,Prediccion,Confianza,Correcta,Ubicacion,Temperatura,Humedad,Precision,Recall,F1_Score
498,2025-06-14,Herbacea,Triticum aestivum,Train,13,0.155,0.177,0.907,Triticum aestivum,0.824,1,Jardin Botanico,14.0,63.6,0.92,0.856,0.887
499,2025-05-31,Herbacea,Triticum aestivum,Test,18,0.236,0.087,0.864,Triticum aestivum,0.904,1,Bosque Norte,24.1,53.1,0.903,0.796,0.846
500,2026-04-07,Herbacea,Triticum aestivum,Train,16,0.234,0.245,0.888,Triticum aestivum,0.652,1,Bosque Norte,16.5,61.0,0.902,0.925,0.914
501,2025-02-24,Herbacea,Oryza sativa,Validation,17,0.052,0.214,0.851,Oryza sativa,0.886,1,Cultivo Este,10.6,69.2,0.892,0.813,0.851
502,2026-01-31,Herbacea,Oryza sativa,Validation,7,0.073,0.249,0.899,Camellia japonica,0.759,0,Parque Central,23.0,84.8,0.831,0.854,0.842
503,2025-01-29,Herbacea,Oryza sativa,Train,15,0.194,0.32,0.907,Oryza sativa,0.916,1,Bosque Norte,20.7,77.5,0.804,0.94,0.867
504,2025-05-30,Herbacea,Oryza sativa,Test,9,0.117,0.134,0.844,Oryza sativa,0.72,0,Bosque Norte,23.9,69.4,0.903,0.79,0.843
505,2026-04-29,Herbacea,Oryza sativa,Validation,27,0.072,0.126,0.893,Oryza sativa,0.683,1,Cultivo Sur,17.1,60.0,0.911,0.768,0.833
506,2026-04-26,Herbacea,Oryza sativa,Test,19,0.217,0.296,0.968,Oryza sativa,0.608,1,Cultivo Este,13.8,84.3,0.802,0.893,0.845
507,2025-03-23,Herbacea,Oryza sativa,Train,5,0.22,0.332,0.979,Oryza sativa,0.881,1,Parque Central,17.2,84.0,0.902,0.896,0.899
508,2025-06-03,Herbacea,Oryza sativa,Train,22,0.114,0.14,0.825,Oryza sativa,0.935,1,Bosque Sur,22.5,73.7,0.842,0.947,0.891
509,2026-06-25,Herbacea,Oryza sativa,Test,18,0.128,0.191,0.838,Oryza sativa,0.981,1,Bosque Norte,26.1,86.7,0.936,0.917,0.927
510,2025-09-01,Herbacea,Oryza sativa,Validation,14,0.223,0.341,0.871,Oryza sativa,0.651,1,Bosque Norte,26.8,76.5,0.941,0.918,0.929
511,2025-09-02,Herbacea,Oryza sativa,Train,18,0.128,0.195,0.916,Oryza sativa,0.891,1,Bosque Sur,15.8,60.3,0.837,0.861,0.849
512,2026-04-14,Herbacea,Oryza sativa,Test,7,0.277,0.18,0.935,Oryza sativa,0.95,1,Bosque Norte,31.2,49.1,0.836,0.922,0.877
513,2026-07-03,Herbacea,Oryza sativa,Validation,5,0.066,0.211,0.82,Solanum lycopersicum,0.697,0,Bosque Sur,17.9,80.4,0.868,0.825,0.846
514,2026-08-12,Herbacea,Oryza sativa,Test,12,0.264,0.286,0.826,Oryza sativa,0.869,1,Bosque Sur,33.6,74.1,0.854,0.939,0.895
515,2025-10-26,Herbacea,Oryza sativa,Train,18,0.178,0.112,0.856,Oryza sativa,0.913,1,Bosque Norte,31.5,46.9,0.89,0.892,0.891
516,2025-09-04,Herbacea,Oryza sativa,Test,23,0.238,0.299,0.97,Hordeum vulgare,0.722,0,Jardin Botanico,31.5,46.6,0.859,0.896,0.877
517,2026-11-12,Herbacea,Oryza sativa,Train,26,0.113,0.316,0.83,Oryza sativa,0.621,1,Bosque Norte,27.9,63.8,0.934,0.899,0.916
518,2026-01-05,Herbacea,Oryza sativa,Test,7,0.259,0.228,0.834,Oryza sativa,0.881,1,Cultivo Este,22.8,70.2,0.869,0.787,0.826
519,2026-06-04,Herbacea,Oryza sativa,Test,30,0.227,0.108,0.951,Oryza sativa,0.862,1,Cultivo Este,27.4,58.1,0.949,0.933,0.941
520,2025-01-21,Herbacea,Oryza sativa,Test,17,0.152,0.319,0.808,Oryza sativa,0.975,1,Jardin Botanico,27.0,71.6,0.931,0.775,0.846
521,2026-10-13,Herbacea,Oryza sativa,Train,17,0.125,0.289,0.871,Oryza sativa,0.654,1,Parque Central,10.3,67.2,0.845,0.957,0.898
522,2026-01-01,Herbacea,Oryza sativa,Validation,30,0.136,0.221,0.879,Quercus robur,0.943,0,Bosque Norte,22.6,65.4,0.866,0.829,0.847
523,2025-09-04,Herbacea,Oryza sativa,Validation,28,0.068,0.259,0.907,Oryza sativa,0.762,1,Bosque Sur,20.6,79.3,0.977,0.805,0.883
524,2025-04-17,Herbacea,Oryza sativa,Test,29,0.155,0.204,0.846,Oryza sativa,0.893,1,Cultivo Este,22.8,56.0,0.948,0.893,0.919
525,2025-12-07,Herbacea,Oryza sativa,Test,9,0.28,0.173,0.81,Oryza sativa,0.68,1,Bosque Norte,20.5,51.0,0.979,0.846,0.908
526,2026-07-14,Herbacea,Oryza sativa,Validation,15,0.236,0.125,0.822,Oryza sativa,0.626,1,Bosque Sur,28.1,86.4,0.965,0.936,0.95
527,2026-12-03,Herbacea,Oryza sativa,Train,19,0.137,0.181,0.912,Oryza sativa,0.88,1,Bosque Sur,12.8,41.8,0.821,0.863,0.842
528,2025-05-19,Herbacea,Oryza sativa,Validation,7,0.097,0.091,0.871,Lavandula angustifolia,0.913,0,Bosque Sur,18.5,62.2,0.842,0.762,0.8
529,2025-02-07,Herbacea,Oryza sativa,Validation,14,0.267,0.083,0.94,Oryza sativa,0.78,1,Cultivo Sur,34.7,64.2,0.892,0.94,0.915
530,2025-02-12,Herbacea,Oryza sativa,Train,15,0.185,0.348,0.954,Nerium oleander,0.638,0,Parque Central,27.7,57.3,0.936,0.805,0.865
531,2026-02-12,Herbacea,Oryza sativa,Test,22,0.255,0.171,0.949,Oryza sativa,0.6,1,Jardin Botanico,17.7,52.1,0.873,0.802,0.836
532,2025-02-07,Herbacea,Oryza sativa,Validation,29,0.189,0.159,0.875,Oryza sativa,0.747,1,Bosque Sur,31.9,85.3,0.812,0.791,0.802
533,2025-10-20,Herbacea,Oryza sativa,Train,16,0.288,0.096,0.854,Oryza sativa,0.716,1,Bosque Norte,18.0,48.2,0.859,0.773,0.814
534,2025-12-06,Herbacea,Oryza sativa,Test,13,0.081,0.099,0.964,Oryza sativa,0.674,1,Bosque Norte,30.5,67.2,0.822,0.89,0.855
535,2026-03-24,Herbacea,Oryza sativa,Validation,17,0.265,0.126,0.954,Oryza sativa,0.605,1,Bosque Sur,22.8,78.5,0.972,0.804,0.88
536,2025-12-14,Herbacea,Oryza sativa,Validation,10,0.272,0.134,0.851,Vitis vinifera,0.713,0,Jardin Botanico,19.4,59.7,0.964,0.93,0.947
537,2026-05-25,Herbacea,Oryza sativa,Test,16,0.092,0.164,0.891,Oryza sativa,0.911,1,Cultivo Este,28.5,72.3,0.829,0.902,0.864
538,2025-03-26,Herbacea,Oryza sativa,Validation,28,0.144,0.192,0.807,Oryza sativa,0.707,1,Jardin Botanico,33.9,87.7,0.898,0.769,0.829
539,2026-03-17,Herbacea,Oryza sativa,Train,24,0.148,0.336,0.825,Oryza sativa,0.898,1,Cultivo Sur,12.7,89.1,0.808,0.789,0.798
540,2025-10-28,Herbacea,Oryza sativa,Test,15,0.207,0.132,0.826,Oryza sativa,0.966,1,Bosque Norte,32.9,84.4,0.94,0.825,0.879
541,2025-12-02,Herbacea,Oryza sativa,Train,26,0.134,0.165,0.914,Oryza sativa,0.739,1,Parque Central,13.7,69.8,0.945,0.765,0.846
542,2026-04-02,Herbacea,Oryza sativa,Validation,24,0.099,0.144,0.854,Oryza sativa,0.851,1,Bosque Sur,25.0,74.8,0.869,0.779,0.822
543,2025-06-20,Herbacea,Oryza sativa,Validation,27,0.167,0.296,0.832,Oryza sativa,0.643,1,Jardin Botanico,32.1,57.1,0.948,0.795,0.865
544,2026-04-03,Herbacea,Oryza sativa,Validation,6,0.129,0.095,0.91,Oryza sativa,0.694,1,Bosque Sur,19.7,44.0,0.805,0.902,0.85
545,2026-09-22,Herbacea,Oryza sativa,Validation,18,0.278,0.082,0.887,Oryza sativa,0.648,1,Parque Central,17.7,86.3,0.854,0.77,0.81
546,2025-02-28,Herbacea,Oryza sativa,Test,7,0.235,0.228,0.959,Oryza sativa,0.816,1,Bosque Sur,23.4,49.8,0.974,0.795,0.876
547,2026-02-20,Herbacea,Oryza sativa,Test,16,0.143,0.285,0.861,Oryza sativa,0.971,1,Cultivo Este,28.4,69.9,0.965,0.822,0.888
548,2025-02-01,Herbacea,Oryza sativa,Test,9,0.166,0.141,0.934,Lavandula angustifolia,0.958,0,Cultivo Este,20.6,57.1,0.809,0.807,0.808
549,2025-02-05,Herbacea,Oryza sativa,Test,9,0.138,0.326,0.902,Passiflora edulis,0.897,0,Bosque Norte,30.3,57.1,0.88,0.858,0.869
550,2026-10-23,Herbacea,Oryza sativa,Train,16,0.248,0.334,0.912,Oryza sativa,0.889,1,Parque Central,30.1,82.3,0.953,0.83,0.887
551,2026-08-04,Herbacea,Hordeum vulgare,Validation,6,0.218,0.202,0.935,Hordeum vulgare,0.739,1,Cultivo Este,25.9,49.3,0.809,0.838,0.824
552,2026-11-27,Herbacea,Hordeum vulgare,Train,19,0.123,0.282,0.887,Hordeum vulgare,0.684,1,Parque Central,34.2,75.8,0.898,0.795,0.843
553,2025-03-20,Herbacea,Hordeum vulgare,Validation,23,0.274,0.222,0.927,Passiflora edulis,0.698,0,Cultivo Sur,21.2,46.2,0.877,0.855,0.866
554,2026-01-11,Herbacea,Hordeum vulgare,Test,17,0.294,0.145,0.919,Hordeum vulgare,0.927,1,Parque Central,23.8,47.7,0.8,0.759,0.779
555,2025-10-13,Herbacea,Hordeum vulgare,Test,12,0.242,0.343,0.903,Hordeum vulgare,0.733,1,Bosque Norte,26.2,43.4,0.908,0.911,0.909
556,2026-05-27,Herbacea,Hordeum vulgare,Train,21,0.254,0.241,0.871,Lavandula angustifolia,0.785,0,Jardin Botanico,31.4,57.0,0.821,0.822,0.822
557,2025-05-01,Herbacea,Hordeum vulgare,Test,13,0.262,0.129,0.877,Hordeum vulgare,0.665,1,Parque Central,27.7,66.8,0.816,0.921,0.865
558,2026-04-02,Herbacea,Hordeum vulgare,Test,11,0.06,0.167,0.901,Hordeum vulgare,0.935,1,Cultivo Este,26.7,61.8,0.835,0.797,0.816
559,2025-07-24,Herbacea,Hordeum vulgare,Validation,8,0.182,0.15,0.81,Bougainvillea spectabilis,0.883,0,Cultivo Sur,13.0,55.1,0.929,0.955,0.942
560,2026-04-08,Herbacea,Hordeum vulgare,Train,10,0.092,0.183,0.911,Hordeum vulgare,0.978,1,Bosque Sur,28.2,86.1,0.902,0.882,0.892
561,2025-03-31,Herbacea,Hordeum vulgare,Validation,30,0.217,0.248,0.908,Hordeum vulgare,0.791,1,Bosque Sur,23.2,56.7,0.907,0.792,0.846
562,2026-11-15,Herbacea,Hordeum vulgare,Validation,16,0.096,0.103,0.879,Hordeum vulgare,0.857,1,Bosque Sur,20.9,53.8,0.836,0.927,0.879
563,2026-07-18,Herbacea,Hordeum vulgare,Train,22,0.281,0.216,0.859,Hordeum vulgare,0.887,1,Parque Central,10.9,63.7,0.862,0.955,0.906
564,2025-06-11,Herbacea,Hordeum vulgare,Validation,27,0.188,0.28,0.887,Hordeum vulgare,0.633,1,Bosque Sur,34.3,65.9,0.966,0.753,0.846
565,2026-10-16,Herbacea,Hordeum vulgare,Test,10,0.157,0.1,0.819,Hordeum vulgare,0.927,1,Parque Central,16.0,49.7,0.843,0.856,0.849
566,2025-08-18,Herbacea,Hordeum vulgare,Test,8,0.194,0.112,0.807,Hordeum vulgare,0.621,1,Cultivo Sur,30.9,45.9,0.938,0.764,0.842
567,2025-08-31,Herbacea,Hordeum vulgare,Train,30,0.116,0.194,0.807,Hordeum vulgare,0.775,1,Jardin Botanico,24.4,68.5,0.879,0.936,0.906
568,2026-01-05,Herbacea,Hordeum vulgare,Train,22,0.142,0.107,0.938,Hordeum vulgare,0.977,1,Cultivo Este,34.3,83.3,0.857,0.773,0.813
569,2026-04-24,Herbacea,Hordeum vulgare,Validation,30,0.208,0.203,0.887,Hordeum vulgare,0.896,1,Cultivo Este,17.0,55.9,0.926,0.813,0.866
570,2025-03-30,Herbacea,Hordeum vulgare,Train,7,0.278,0.245,0.898,Solanum lycopersicum,0.697,0,Parque Central,18.6,82.6,0.81,0.857,0.833
571,2026-05-06,Herbacea,Hordeum vulgare,Validation,21,0.054,0.34,0.868,Hordeum vulgare,0.835,1,Jardin Botanico,12.0,74.2,0.893,0.772,0.828
572,2025-03-17,Herbacea,Hordeum vulgare,Validation,9,0.195,0.287,0.873,Helianthus annuus,0.943,0,Parque Central,26.2,85.0,0.904,0.778,0.836
573,2025-03-17,Herbacea,Hordeum vulgare,Test,19,0.1,0.325,0.937,Hordeum vulgare,0.864,1,Jardin Botanico,17.5,49.2,0.824,0.818,0.821
574,2026-06-14,Herbacea,Hordeum vulgare,Test,16,0.204,0.091,0.859,Hordeum vulgare,0.783,1,Cultivo Sur,13.7,89.2,0.885,0.8,0.84
575,2026-10-18,Herbacea,Hordeum vulgare,Test,23,0.242,0.195,0.902,Hordeum vulgare,0.608,1,Cultivo Sur,10.9,62.3,0.823,0.795,0.809
576,2026-03-20,Herbacea,Hordeum vulgare,Train,21,0.185,0.327,0.87,Hordeum vulgare,0.924,1,Bosque Norte,13.3,86.8,0.959,0.769,0.854
577,2026-06-15,Herbacea,Hordeum vulgare,Train,9,0.141,0.333,0.85,Hordeum vulgare,0.73,1,Parque Central,27.5,78.3,0.969,0.899,0.933
578,2025-11-27,Herbacea,Hordeum vulgare,Train,27,0.235,0.097,0.87,Lavandula angustifolia,0.71,0,Cultivo Sur,17.6,89.1,0.837,0.926,0.879
579,2026-06-16,Herbacea,Hordeum vulgare,Validation,14,0.144,0.296,0.878,Hordeum vulgare,0.939,1,Bosque Norte,14.5,87.4,0.929,0.965,0.947
580,2025-07-21,Herbacea,Hordeum vulgare,Validation,25,0.148,0.244,0.88,Hordeum vulgare,0.89,1,Cultivo Este,15.7,42.9,0.859,0.916,0.887
581,2025-05-09,Herbacea,Hordeum vulgare,Validation,25,0.139,0.188,0.81,Hordeum vulgare,0.827,1,Parque Central,32.1,47.6,0.885,0.787,0.833
582,2026-07-01,Herbacea,Hordeum vulgare,Test,7,0.225,0.191,0.891,Hordeum vulgare,0.603,1,Cultivo Este,27.3,73.1,0.92,0.842,0.879
583,2025-06-22,Herbacea,Hordeum vulgare,Test,23,0.155,0.216,0.964,Hordeum vulgare,0.88,1,Cultivo Este,24.6,79.9,0.866,0.965,0.913
584,2025-06-25,Herbacea,Hordeum vulgare,Train,26,0.147,0.341,0.925,Hordeum vulgare,0.632,1,Cultivo Este,31.6,64.0,0.882,0.855,0.868
585,2026-09-12,Herbacea,Hordeum vulgare,Test,15,0.269,0.135,0.949,Hordeum vulgare,0.817,1,Cultivo Este,11.4,88.6,0.899,0.842,0.869
586,2025-01-30,Herbacea,Hordeum vulgare,Train,7,0.264,0.162,0.835,Hordeum vulgare,0.65,1,Bosque Norte,17.4,79.0,0.852,0.853,0.853
587,2026-08-14,Herbacea,Hordeum vulgare,Test,13,0.133,0.334,0.862,Hordeum vulgare,0.985,1,Bosque Sur,22.1,49.0,0.841,0.787,0.813
588,2026-03-03,Herbacea,Hordeum vulgare,Train,24,0.296,0.094,0.817,Helianthus annuus,0.881,0,Bosque Sur,17.0,49.2,0.883,0.906,0.894
589,2026-05-25,Herbacea,Hordeum vulgare,Train,25,0.084,0.206,0.909,Hordeum vulgare,0.767,1,Cultivo Este,10.7,79.2,0.804,0.92,0.858
590,2026-10-20,Herbacea,Hordeum vulgare,Validation,14,0.158,0.225,0.886,Hordeum vulgare,0.752,1,Jardin Botanico,32.2,84.7,0.937,0.947,0.942
591,2026-12-03,Herbacea,Hordeum vulgare,Train,17,0.291,0.217,0.882,Hordeum vulgare,0.709,1,Parque Central,34.0,47.1,0.911,0.954,0.932
592,2025-03-16,Herbacea,Hordeum vulgare,Validation,27,0.151,0.35,0.81,Hordeum vulgare,0.826,1,Bosque Norte,12.1,47.7,0.851,0.811,0.831
593,2026-03-27,Herbacea,Hordeum vulgare,Train,18,0.129,0.103,0.855,Hordeum vulgare,0.977,1,Jardin Botanico,33.6,56.7,0.892,0.807,0.847
594,2025-07-28,Herbacea,Hordeum vulgare,Validation,15,0.253,0.336,0.816,Hordeum vulgare,0.663,1,Cultivo Este,34.0,66.9,0.964,0.751,0.844
595,2025-11-17,Herbacea,Hordeum vulgare,Train,27,0.223,0.278,0.979,Hordeum vulgare,0.712,1,Parque Central,23.5,66.7,0.846,0.849,0.848
596,2025-12-20,Herbacea,Hordeum vulgare,Test,17,0.263,0.215,0.909,Hordeum vulgare,0.689,1,Cultivo Sur,23.6,74.7,0.83,0.965,0.893
597,2026-06-12,Herbacea,Hordeum vulgare,Validation,22,0.143,0.288,0.831,Hordeum vulgare,0.75,1,Bosque Norte,18.7,61.6,0.978,0.884,0.929
598,2025-09-05,Herbacea,Hordeum vulgare,Validation,19,0.194,0.172,0.946,Hordeum vulgare,0.693,1,Bosque Norte,15.6,65.2,0.887,0.925,0.906
599,2026-04-06,Herbacea,Hordeum vulgare,Validation,12,0.178,0.2,0.974,Hordeum vulgare,0.823,1,Cultivo Sur,31.6,47.0,0.802,0.893,0.845
600,2025-02-21,Herbacea,Hordeum vulgare,Train,14,0.23,0.18,0.817,Hordeum vulgare,0.779,1,Jardin Botanico,19.9,83.4,0.956,0.878,0.916
601,2026-03-05,Trepadora,Vitis vinifera,Test,12,0.112,0.174,0.961,Vitis vinifera,0.977,1,Cultivo Sur,21.1,56.0,0.974,0.961,0.967
602,2026-08-15,Trepadora,Vitis vinifera,Validation,28,0.234,0.094,0.809,Vitis vinifera,0.751,1,Parque Central,18.8,55.8,0.924,0.81,0.863
603,2025-06-13,Trepadora,Vitis vinifera,Train,20,0.127,0.343,0.874,Vitis vinifera,0.773,1,Cultivo Este,24.4,89.2,0.858,0.792,0.824
604,2026-05-26,Trepadora,Vitis vinifera,Validation,14,0.202,0.104,0.922,Vitis vinifera,0.625,1,Jardin Botanico,24.9,77.0,0.923,0.908,0.915
605,2025-04-03,Trepadora,Vitis vinifera,Train,17,0.261,0.204,0.839,Vitis vinifera,0.652,1,Cultivo Este,33.8,43.6,0.951,0.757,0.843
606,2025-09-04,Trepadora,Vitis vinifera,Validation,11,0.186,0.114,0.852,Vitis vinifera,0.693,1,Cultivo Este,15.3,60.6,0.863,0.886,0.874
607,2025-02-19,Trepadora,Vitis vinifera,Validation,6,0.148,0.344,0.972,Vitis vinifera,0.912,1,Parque Central,16.0,43.4,0.839,0.831,0.835
608,2026-09-04,Trepadora,Vitis vinifera,Validation,25,0.244,0.312,0.952,Vitis vinifera,0.74,1,Bosque Sur,27.2,55.6,0.848,0.861,0.855
609,2025-10-20,Trepadora,Vitis vinifera,Validation,22,0.152,0.169,0.925,Vitis vinifera,0.899,1,Bosque Norte,17.6,80.6,0.926,0.752,0.83
610,2026-03-18,Trepadora,Vitis vinifera,Train,9,0.223,0.347,0.841,Vitis vinifera,0.858,1,Parque Central,25.2,85.8,0.88,0.91,0.895
611,2026-01-10,Trepadora,Vitis vinifera,Test,29,0.119,0.208,0.86,Vitis vinifera,0.826,1,Jardin Botanico,32.2,68.5,0.935,0.875,0.904
612,2025-02-16,Trepadora,Vitis vinifera,Validation,17,0.108,0.213,0.856,Vitis vinifera,0.671,1,Bosque Norte,22.6,56.1,0.893,0.761,0.822
613,2026-07-30,Trepadora,Vitis vinifera,Test,11,0.282,0.314,0.927,Vitis vinifera,0.641,1,Parque Central,29.4,80.4,0.884,0.779,0.828
614,2025-10-23,Trepadora,Vitis vinifera,Test,7,0.259,0.236,0.916,Vitis vinifera,0.779,1,Jardin Botanico,23.2,41.7,0.821,0.892,0.855
615,2026-04-07,Trepadora,Vitis vinifera,Test,29,0.123,0.227,0.824,Vitis vinifera,0.87,1,Cultivo Este,29.9,48.2,0.815,0.846,0.83
616,2026-10-01,Trepadora,Vitis vinifera,Validation,26,0.182,0.206,0.819,Vitis vinifera,0.853,1,Cultivo Este,31.7,81.4,0.826,0.943,0.881
617,2025-05-12,Trepadora,Vitis vinifera,Train,8,0.062,0.15,0.824,Vitis vinifera,0.701,1,Jardin Botanico,19.6,87.1,0.814,0.775,0.794
618,2025-12-14,Trepadora,Vitis vinifera,Validation,22,0.078,0.279,0.85,Vitis vinifera,0.849,1,Parque Central,18.5,89.9,0.95,0.906,0.928
619,2025-07-23,Trepadora,Vitis vinifera,Train,24,0.056,0.268,0.931,Vitis vinifera,0.926,1,Cultivo Este,34.4,88.8,0.85,0.955,0.899
620,2026-05-28,Trepadora,Vitis vinifera,Validation,6,0.212,0.115,0.917,Vitis vinifera,0.983,1,Bosque Norte,32.8,62.0,0.948,0.892,0.919
621,2025-05-21,Trepadora,Vitis vinifera,Train,27,0.225,0.204,0.81,Vitis vinifera,0.766,1,Parque Central,21.7,86.4,0.865,0.932,0.897
622,2026-06-16,Trepadora,Vitis vinifera,Validation,19,0.067,0.343,0.865,Vitis vinifera,0.786,1,Cultivo Sur,18.9,74.1,0.856,0.866,0.861
623,2026-06-12,Trepadora,Vitis vinifera,Test,9,0.129,0.114,0.918,Vitis vinifera,0.616,1,Parque Central,24.9,83.5,0.929,0.809,0.865
624,2025-06-16,Trepadora,Vitis vinifera,Test,17,0.069,0.261,0.948,Oryza sativa,0.695,0,Cultivo Este,20.5,81.9,0.881,0.851,0.866
625,2025-11-03,Trepadora,Vitis vinifera,Test,23,0.098,0.108,0.964,Vitis vinifera,0.92,1,Parque Central,29.0,42.4,0.844,0.871,0.857
626,2026-06-06,Trepadora,Vitis vinifera,Test,22,0.187,0.105,0.936,Vitis vinifera,0.827,1,Jardin Botanico,14.7,49.4,0.879,0.825,0.851
627,2026-07-31,Trepadora,Vitis vinifera,Test,14,0.26,0.085,0.809,Vitis vinifera,0.823,1,Jardin Botanico,30.5,56.3,0.81,0.879,0.843
628,2026-01-13,Trepadora,Vitis vinifera,Train,15,0.057,0.279,0.913,Vitis vinifera,0.826,1,Bosque Sur,28.5,73.8,0.907,0.81,0.856
629,2026-03-03,Trepadora,Vitis vinifera,Train,23,0.082,0.263,0.955,Vitis vinifera,0.975,1,Parque Central,25.7,49.2,0.863,0.778,0.818
630,2026-12-06,Trepadora,Vitis vinifera,Test,25,0.205,0.291,0.927,Vitis vinifera,0.925,1,Bosque Norte,11.4,77.4,0.946,0.877,0.911
631,2026-05-01,Trepadora,Vitis vinifera,Test,13,0.129,0.339,0.806,Vitis vinifera,0.826,1,Bosque Sur,14.2,75.6,0.852,0.891,0.871
632,2026-08-15,Trepadora,Vitis vinifera,Test,12,0.279,0.137,0.826,Vitis vinifera,0.896,1,Bosque Sur,22.5,85.6,0.842,0.859,0.85
633,2026-08-21,Trepadora,Vitis vinifera,Train,20,0.089,0.265,0.907,Vitis vinifera,0.894,1,Cultivo Sur,17.7,62.4,0.916,0.801,0.855
634,2026-10-07,Trepadora,Vitis vinifera,Test,28,0.124,0.176,0.902,Vitis vinifera,0.698,1,Cultivo Este,32.9,53.3,0.977,0.814,0.888
635,2026-11-29,Trepadora,Vitis vinifera,Validation,12,0.277,0.126,0.974,Rosa canina,0.777,0,Bosque Norte,33.6,73.8,0.819,0.894,0.855
636,2026-12-19,Trepadora,Vitis vinifera,Test,8,0.073,0.119,0.819,Vitis vinifera,0.765,1,Cultivo Sur,29.9,47.1,0.834,0.817,0.825
637,2026-03-28,Trepadora,Vitis vinifera,Train,15,0.074,0.125,0.966,Vitis vinifera,0.92,1,Jardin Botanico,18.9,72.8,0.916,0.793,0.85
638,2026-02-27,Trepadora,Vitis vinifera,Train,27,0.207,0.152,0.807,Vitis vinifera,0.778,1,Cultivo Sur,32.3,68.5,0.922,0.9,0.911
639,2026-05-29,Trepadora,Vitis vinifera,Validation,29,0.223,0.262,0.976,Vitis vinifera,0.984,1,Cultivo Este,27.2,52.2,0.978,0.786,0.872
640,2025-03-05,Trepadora,Vitis vinifera,Validation,27,0.278,0.183,0.914,Vitis vinifera,0.768,1,Cultivo Sur,20.9,55.5,0.819,0.922,0.867
641,2025-08-01,Trepadora,Vitis vinifera,Test,22,0.094,0.316,0.933,Vitis vinifera,0.699,1,Parque Central,11.7,53.4,0.969,0.957,0.963
642,2026-06-23,Trepadora,Vitis vinifera,Test,17,0.114,0.274,0.805,Bougainvillea spectabilis,0.746,0,Parque Central,25.7,47.3,0.914,0.909,0.911
643,2026-04-16,Trepadora,Vitis vinifera,Train,22,0.151,0.241,0.819,Vitis vinifera,0.607,1,Parque Central,32.7,53.5,0.842,0.894,0.867
644,2025-12-29,Trepadora,Vitis vinifera,Test,26,0.116,0.259,0.974,Vitis vinifera,0.957,1,Bosque Sur,22.6,79.8,0.98,0.797,0.879
645,2026-10-21,Trepadora,Vitis vinifera,Test,30,0.091,0.161,0.818,Vitis vinifera,0.706,1,Bosque Sur,30.4,58.9,0.976,0.962,0.969
646,2026-09-17,Trepadora,Vitis vinifera,Validation,20,0.207,0.192,0.83,Vitis vinifera,0.985,1,Cultivo Sur,30.5,54.1,0.862,0.966,0.911
647,2025-10-13,Trepadora,Vitis vinifera,Train,22,0.195,0.331,0.889,Vitis vinifera,0.929,1,Parque Central,21.1,75.4,0.81,0.776,0.793
648,2025-11-01,Trepadora,Vitis vinifera,Train,29,0.209,0.099,0.865,Vitis vinifera,0.809,1,Parque Central,34.9,63.7,0.831,0.829,0.83
649,2025-08-01,Trepadora,Vitis vinifera,Test,27,0.199,0.319,0.874,Vitis vinifera,0.836,1,Bosque Sur,25.8,60.9,0.878,0.925,0.901
650,2025-11-21,Trepadora,Vitis vinifera,Validation,20,0.268,0.144,0.838,Vitis vinifera,0.887,1,Parque Central,18.0,65.3,0.817,0.754,0.784
651,2025-10-08,Trepadora,Hedera helix,Test,14,0.266,0.19,0.937,Hedera helix,0.656,1,Bosque Norte,10.2,41.0,0.973,0.937,0.955
652,2026-11-24,Trepadora,Hedera helix,Test,22,0.052,0.194,0.929,Hedera helix,0.773,1,Jardin Botanico,28.3,51.7,0.882,0.864,0.873
653,2025-12-20,Trepadora,Hedera helix,Validation,29,0.109,0.25,0.949,Hedera helix,0.762,1,Cultivo Sur,16.5,83.4,0.906,0.796,0.848
654,2025-02-13,Trepadora,Hedera helix,Validation,14,0.101,0.249,0.865,Hedera helix,0.988,1,Bosque Sur,22.0,64.3,0.881,0.857,0.869
655,2025-12-21,Trepadora,Hedera helix,Train,19,0.163,0.274,0.906,Hedera helix,0.792,1,Bosque Sur,14.8,63.2,0.965,0.926,0.945
656,2026-05-06,Trepadora,Hedera helix,Validation,11,0.288,0.224,0.914,Hedera helix,0.812,1,Cultivo Sur,13.2,58.8,0.965,0.824,0.889
657,2025-10-05,Trepadora,Hedera helix,Test,22,0.244,0.14,0.83,Hedera helix,0.758,1,Bosque Sur,33.2,75.5,0.912,0.848,0.879
658,2025-05-21,Trepadora,Hedera helix,Validation,8,0.296,0.26,0.851,Hedera helix,0.828,1,Cultivo Este,12.7,88.3,0.893,0.769,0.826
659,2026-08-24,Trepadora,Hedera helix,Test,12,0.229,0.29,0.921,Hedera helix,0.84,1,Cultivo Sur,32.3,43.9,0.917,0.804,0.857
660,2026-11-17,Trepadora,Hedera helix,Train,21,0.147,0.278,0.923,Hedera helix,0.683,1,Cultivo Sur,16.0,54.1,0.845,0.967,0.902
661,2025-08-27,Trepadora,Hedera helix,Test,6,0.27,0.341,0.861,Hedera helix,0.732,1,Bosque Norte,10.2,74.0,0.842,0.754,0.796
662,2025-12-05,Trepadora,Hedera helix,Validation,27,0.248,0.246,0.808,Hedera helix,0.843,1,Jardin Botanico,17.7,58.4,0.826,0.785,0.805
